Brand,Description,Catérogie,Format (petit),Prix Total,Prix unitaire,Format (grand),Prix Total,Prix unitaire,URL
Fritz Kaiser,Fromage L'Empereur 200 g,produits-laitiers,"unité (env. 0,2 kg)",30.99,15.495,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-lempereur-coupe-fritz-kaiser-10249/
Fritz Kaiser,Fromage L'Empereur 400 g,produits-laitiers,"unité (env. 0,4 kg)",28.99,7.247,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-lempereur-meule-fritz-kaiser-04722/
L'origine,Fromage L'Origine de Charlevoix 480 g,produits-laitiers,"unité (env. 0,48 kg)",44.99,9.373,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/loriginal-de-charlevoix-meule-lorigine-37488/
L'Évanjules,Fromage L'Évanjules 125 g,produits-laitiers,unité (125g),3.99,3.192,caisse (4X125g),14.99,2.998,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/camembert-et-brie/fromage-a-pate-molle-levanjules-32538/
La Sauvagine,Fromage La Sauvagine 125 g,produits-laitiers,unité (125g),5.29,4.232,caisse (4x125g),20.29,4.058,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/camembert-et-brie/fromage-a-pate-molle-la-sauvagine-15596/
La Sauvagine,Fromage La Sauvagine 230 g,produits-laitiers,"unité (env. 0,23 kg)",39.99,17.387,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/camembert-et-brie/fromage-a-pate-molle-a-croute-lavee-coupe-la-sauvagine-49882/
La Sauvagine,Fromage La Sauvagine 800 g,produits-laitiers,"unité (env. 0,8 kg)",35.99,4.499,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/camembert-et-brie/fromage-a-pate-molle-a-croute-lavee-meule-la-sauvagine-49883/
Bonaparte,Fromage Le Bonaparte 500 g,produits-laitiers,unité (500g),12.99,2.598,caisse (8X500g),99.99,2.5,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/camembert-et-brie/fromage-a-pate-molle-bonaparte-38565/
Douanier,Fromage Le Douanier 1 kg,produits-laitiers,unité (env. 1 kg),28.49,2.849,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-douanier-meule-douanier-49968/
Douanier,Fromage Le Douanier 1 kg,produits-laitiers,unité (env. 1 kg),28.99,2.899,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-douanier-coupe-douanier-49967/
Douanier,Fromage Le Douanier tranché 225 g,produits-laitiers,"unité (env. 0,225 kg)",32.99,14.662,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-douanier-tranche-douanier-72112/
Fou du roy,Fromage Le Fou du Roy biologique meule 1 kg,produits-laitiers,unité (env. 1 kg),40.99,4.099,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-bio-fou-du-roy-meule-fou-du-roy-33693/
Marechal,Fromage Le Maréchal 250 g,produits-laitiers,"unité (env. 0,25 kg)",46.49,18.596,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/suisse-comte-et-gruyere/fromage-le-marechal-coupe-marechal-49973/
Marechal,"Fromage Le Maréchal en meule 6,2 kg",produits-laitiers,"unité (env. 6,2 kg)",43.49,0.701,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/suisse-comte-et-gruyere/fromage-marechal-en-meule-marechal-49974/
Mi-Careme,Fromage Le Mi-Carême,produits-laitiers,"unité (env. 0,2 kg)",49.99,24.995,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/mi-careme-coupe-mi-careme-33837/
Mi-Careme,"Fromage Le Mi-Carême meule 1,5 kg",produits-laitiers,"unité (env. 1,5 kg)",44.99,2.999,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/mi-careme-meule-mi-careme-33817/
Mi-Careme,"Fromage Le Mi-Carême meule 1,5 kg",produits-laitiers,"unité (env. 1,5 kg)",44.99,2.999,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/mi-careme-meule-mi-careme-33817/
Migneron,Fromage Le Migneron de Charlevoix à pâte demi-ferme 300 g,produits-laitiers,"unité (env. 0,3 kg)",50.69,16.897,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-a-pate-semi-ferme-coupe-du-charlevoix-coup-migneron-08540/
Le Noble,Fromage Le Noble 180 g,produits-laitiers,"unité (env. 0,18 kg)",29.99,16.661,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/camembert-et-brie/fromage-cremeux-coupe-le-noble-37240/
Mamirolle,Fromage Mamirolle canadien tranché 200 g,produits-laitiers,"unité (env. 0,2 kg)",33.99,16.995,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-mamirolle-canadien-tranche-mamirolle-72133/
Du village,Fromage Maître Jules 250 g,produits-laitiers,"unité (env. 0,25 kg)",22.99,9.196,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/camembert-et-brie/fromage-maitre-jules-coupe-du-village-36773/
Du village,"Fromage Maître Jules meule 2,6 kg",produits-laitiers,"unité (env. 2,6 kg)",20.99,0.807,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/camembert-et-brie/fromage-maitre-jules-meule-du-village-36770/
Bellavitano,Fromage Merlot 250 g,produits-laitiers,"unité (env. 0,25 kg)",50.99,20.396,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-merlot-coupe-bellavitano-23501/
Bellavitano,"Fromage Merlot meule 4,5 kg",produits-laitiers,"unité (env. 4,5 kg)",46.99,1.044,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-merlot-meule-bellavitano-23500/
St-Benoit du lac,Fromage Mont St-Benoît,produits-laitiers,"unité (env. 0,3 kg)",26.49,8.83,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-doux-a-pate-ferme-coupe-st-benoit-du-lac-30042/
St-Benoit du lac,"Fromage Mont St-Benoît meule 1,8 kg",produits-laitiers,"unité (env. 1,8 kg)",24.49,1.361,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-doux-a-pate-ferme-meule-st-benoit-du-lac-30041/
Saint Henri,Fromage Monterey Jack 1 kg,produits-laitiers,"unité (env. 2,2 kg)",15.99,0.727,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/cheddar/fromage-monterey-jack-saint-henri-29930/
Fritz Kaiser,Fromage Noyan 250 g,produits-laitiers,"unité (env. 0,25 kg)",25.29,10.116,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-noyan-coupe-fritz-kaiser-29569/
Fritz Kaiser,"Fromage Noyan meule 2,2 kg",produits-laitiers,"unité (env. 2,2 kg)",24.49,1.113,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-noyan-meule-fritz-kaiser-29568/
Oka,Fromage Oka 190 g,produits-laitiers,unité (190g),6.99,3.679,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-oka-oka-36485/
Oka,Fromage Oka 350 g,produits-laitiers,"unité (env. 0,35 kg)",30.99,8.854,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-oka-coupe-oka-13117/
Oka,Fromage Oka L'Artisan 300 g,produits-laitiers,"unité (env. 0,3 kg)",33.99,11.33,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-oka-lartisan-coupe-oka-04467/
Oka,"Fromage Oka L'Artisan 4,5 kg",produits-laitiers,"unité (env. 4,5 kg)",31.99,0.711,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-oka-lartisan-meule-oka-04466/
Oka,Fromage Oka L'Artisan fumé 350 g,produits-laitiers,"unité (env. 0,35 kg)",33.99,9.711,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-lartisan-fume-coupe-oka-36571/
Oka,Fromage Oka aux champignons 300 g,produits-laitiers,"unité (env. 0,3 kg)",33.99,11.33,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-oka-aux-champignons-coupe-oka-02599/
Oka,"Fromage Oka aux champignons en meule 2,5 kg",produits-laitiers,"unité (env. 2,5 kg)",31.99,1.28,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-oka-aux-champignons-en-meule-oka-02598/
Oka,Fromage Oka classique 190 g,produits-laitiers,unité (190g),6.59,3.468,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-oka-classique-oka-36504/
Oka,Fromage Oka classique 350 g,produits-laitiers,"unité (env. 0,35 kg)",33.99,9.711,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-oka-classique-coupe-oka-23143/
Oka,Fromage Oka en portion 20 g x8,produits-laitiers,unité (1x8x20g),5.79,579.0,caisse (12X8X20g),63.99,3.333,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-oka-en-portion-20-g-oka-20701/
Oka,Fromage Oka léger 300 g,produits-laitiers,"unité (env. 0,3 kg)",31.99,10.663,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-canadien-oka-leger-coupe-oka-62419/
Oka,"Fromage Oka léger meule 2,5 kg",produits-laitiers,"unité (env. 2,5 kg)",29.99,1.2,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-oka-leger-meule-oka-23144/
Old Amsterdam,"Fromage Old Amsterdam 1/4 de meule 2,5 kg",produits-laitiers,"unité (env. 2,5 kg)",38.29,1.532,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/gouda-havarti-et-edam/fromage-old-amsterdam-14-de-meule-old-amsterdam-35044/
Old Amsterdam,Fromage Old Amsterdam 400 g,produits-laitiers,"unité (env. 0,4 kg)",43.49,10.873,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/gouda-havarti-et-edam/fromage-old-amsterdam-coupe-old-amsterdam-35045/
P'tit grey,Fromage P'tit Grey 125 g,produits-laitiers,unité (125g),3.29,2.632,caisse (6x125g),17.99,2.399,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-ptit-grey-ptit-grey-33740/
Alexis de Portneuf,Fromage Paillot de chèvre 125 g,produits-laitiers,unité (125g),5.59,4.472,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/chevre-et-brebis/fromage-de-chevre-paillot-alexis-de-portneuf-49965/
Alexis de Portneuf,Fromage Paillot de chèvre bûche 1 kg,produits-laitiers,unité (1 kg),29.97,2.997,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/chevre-et-brebis/fromage-de-chevre-buche-paillot-meule-alexis-de-portneuf-34435/
Alexis de Portneuf,Fromage Petit Rubis 125 g,produits-laitiers,unité (125g),3.99,3.192,caisse (4X125g),14.99,2.998,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-petit-ruby-alexis-de-portneuf-33720/
Pleine lune,Fromage Pleine Lune crémeux cendré 450 g,produits-laitiers,unité (450g),13.49,2.998,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/camembert-et-brie/fromage-cremeux-cendre-pleine-lune-32269/
Religieuse,Fromage Religieuse 300 g,produits-laitiers,"unité (env. 0,3 kg)",41.49,13.83,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-religieuse-coupe-religieuse-24912/
Religieuse,Fromage Religieuse meule 6 kg,produits-laitiers,unité (env. 6 kg),37.99,0.633,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-religieuse-meule-religieuse-24911/
Roucoulons,Fromage Roucolons 125 g,produits-laitiers,unité (125g),3.29,2.632,caisse (6x125g),23.49,3.132,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-roucoulons-roucoulons-33739/
St-Morgon,Fromage Saint Morgon 200 g,produits-laitiers,unité (200g),6.19,3.095,caisse (6X200g),33.79,2.816,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-st-morgon-33171/
Sir Laurier,Fromage Sir Laurier 170 g,produits-laitiers,unité (170g),7.99,4.7,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-a-pate-molle-a-croute-lavee-sir-laurier-43471/
Anco,Fromage St Paulin 250 g,produits-laitiers,"unité (env. 0,25 kg)",26.99,10.796,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-st-paulin-coupe-anco-33691/
Anco,"Fromage St Paulin meule 2,8 kg",produits-laitiers,"unité (env. 2,8 kg)",24.99,0.893,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-st-paulin-meule-anco-33654/
Coeur de Lion,Fromage St-Aubin 200 g,produits-laitiers,unité (200g),6.29,3.145,caisse (6x200g),28.99,2.416,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/camembert-et-brie/fromage-le-st-aubin-coeur-de-lion-40223/
Coeur de Lion,Fromage St-Aubin 200 g,produits-laitiers,unité (200g),6.29,3.145,caisse (6x200g),28.99,2.416,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/camembert-et-brie/fromage-le-st-aubin-coeur-de-lion-40223/
Fritz Kaiser,Fromage St-Paulin 300 g,produits-laitiers,"unité (env. 0,3 kg)",23.99,7.997,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/saint-paulin-coupe-fritz-kaiser-29707/
Cogruet,Fromage Suisse 11 kg,produits-laitiers,unité (env. 11 kg),16.49,0.15,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/suisse-comte-et-gruyere/fromage-suisse-entier-cogruet-24044/
Tomme,Fromage Tomme de Grosse-Île 400 g,produits-laitiers,"unité (env. 0,2 kg)",50.49,25.245,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/tomme-grosse-ile-coupe-tomme-35348/
Tomme,Fromage Tomme de Grosse-Île meule 2 kg,produits-laitiers,unité (env. 2 kg),44.99,2.25,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/tomme-grosse-ile-meule-tomme-35345/
Switzerland,Fromage Tête de Moine 880 g,produits-laitiers,"unité (env. 0,88 kg)",47.99,5.453,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-tete-de-moine-switzerland-26390/
Tête à Papineau,Fromage Tête à Papineau 250 g,produits-laitiers,"unité (env. 0,25 kg)",45.99,18.396,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-tete-a-papineau-coupe-tete-a-papineau-24557/
Tête à Papineau,"Fromage Tête à Papineau meule 1,9 kg",produits-laitiers,"unité (env. 1,9 kg)",41.29,2.173,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-tete-a-papineau-meule-tete-a-papineau-24556/
Zacharie Cloutier,Fromage Zacharie Cloutier 4 kg,produits-laitiers,unité (env. 4 kg),49.99,1.25,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/zacharie-cloutier-meule-zacharie-cloutier-22232/
Fritz Kaiser,Fromage Zurigo 250 g,produits-laitiers,"unité (env. 0,25 kg)",29.99,11.996,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/zurigo-17-coupe-fritz-kaiser-29579/
Fritz Kaiser,"Fromage Zurigo meule 2,2 kg",produits-laitiers,"unité (env. 2,2 kg)",24.99,1.136,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-zurigo-17-meule-fritz-kaiser-29578/
Le Pizy,Fromage affiné à pâte molle 200 g,produits-laitiers,unité (200g),7.49,3.745,caisse (6X200g),42.99,3.583,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/camembert-et-brie/fromage-affine-a-pate-molle-le-pizy-36752/
Marie Kadé,Fromage akawi halal 400 g,produits-laitiers,"unité (env. 0,4 kg)",19.99,4.997,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/raclette-et-fondue/fromage-akawi-halal-marie-kade-33184/
Belgioso,Fromage asiago,produits-laitiers,"unité (env. 0,3 kg)",24.99,8.33,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/fromage-asiago-coupe-belgioso-31707/
Stella,Fromage asiago medium US meule 10 kg,produits-laitiers,unité (env. 10 kg),27.49,0.275,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/fromage-asiago-medium-us-meule-stella-06522/
Le Baluchon,Fromage au lait biologique 225 g,produits-laitiers,"unité (env. 0,225 kg)",43.99,19.551,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/le-baluchon-au-lait-biologique-coupe-le-baluchon-07772/
Alfred,Fromage au lait cru Alfred Le Fermier biologique 5 kg,produits-laitiers,unité (env. 5 kg),45.99,0.92,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-au-lait-cru-alfred-le-fermier-meule-alfred-07783/
Savello,"Fromage au lait de brébis Savello di Roma 1,2 kg",produits-laitiers,"unité (env. 1,2 kg)",29.99,2.499,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/savello-au-lait-de-brebis-de-rome-en-italie-meule-savello-23927/
Savello,Fromage au lait de brébis Savello di Roma 500 g,produits-laitiers,"unité (env. 0,5 kg)",31.99,6.398,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-italien/fromage-savello-ditalie-coupe-savello-46295/
Bellavitano,Fromage balsamique 300 g,produits-laitiers,"unité (env. 0,3 kg)",50.99,16.997,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-balsamique-coupe-bellavitano-23499/
Bellavitano,"Fromage balsamique meule 4,5 kg",produits-laitiers,"unité (env. 4,5 kg)",46.99,1.044,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-balsamique-meule-bellavitano-23498/
Carignan-Salier,Fromage biologique Le Carignan-Salières 280 g,produits-laitiers,"unité (env. 0,28 kg)",52.99,18.925,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-biologique-carignan-coupe-carignan-salier-24677/
CARIGNAN-SALIERES,Fromage biologique Le Carignan-Salières meule 3 kg,produits-laitiers,unité (env. 3 kg),47.99,1.6,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-biologique-carignan-meule-carignan-salieres-24676/
Menestrel,Fromage biologique Le Ménestrel meule,produits-laitiers,unité (env. 7 kg),44.99,0.643,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-bio-menestrel-meule-menestrel-33716/
Bellavitano,"Fromage bière framboise meule 4,5 kg",produits-laitiers,"unité (env. 4,5 kg)",46.99,1.044,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-de-specialite/fromage-a-la-biere-et-a-la-framboise-meule-bellavitano-17718/
Caronzola,Fromage bleu 125 g,produits-laitiers,unité (125g),4.19,3.352,caisse (4X125g),15.69,3.138,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-caronzola-36769/
St-Agur,Fromage bleu 125 g,produits-laitiers,unité (125g),5.99,4.792,caisse (7x125g),38.99,4.456,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-st-agur-06490/
Bella Blue,"Fromage bleu Bella Blue 1,6 kg",produits-laitiers,"unité (env. 1,6 kg)",32.99,2.062,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-bella-blue-meule-bella-blue-26602/
Bella Blue,Fromage bleu Bella Blue 180 g,produits-laitiers,"unité (env. 0,18 kg)",35.49,19.717,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-bella-blue-coupe-bella-blue-26603/
EMBORG,Fromage bleu Danublue 1 kg,produits-laitiers,unité (env. 1 kg),21.19,2.119,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-danablue-coupe-emborg-40227/
EMBORG,Fromage bleu Danublue 3 kg,produits-laitiers,unité (env. 3 kg),18.49,0.616,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-danablue-meule-emborg-40226/
Président,"Fromage bleu Fourme d'Ambert 2,2 kg",produits-laitiers,"unité (env. 2,2 kg)",28.29,1.286,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-fourme-dambert-meule-president-25148/
Président,Fromage bleu Fourme d'Ambert 300 g,produits-laitiers,"unité (env. 0,3 kg)",30.59,10.197,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-fourme-dambert-coupe-president-25149/
Bresse Bleu,Fromage bleu Le Bresse Bleu 1 kg,produits-laitiers,unité (env. 1 kg),33.99,3.399,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-bresse-coupe-bresse-bleu-40221/
Bresse Bleu,Fromage bleu Le Bresse Bleu 2 kg,produits-laitiers,unité (env. 2 kg),30.99,1.55,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-bresse-meule-bresse-bleu-40220/
Meteorite,Fromage bleu Meteorite 125 g,produits-laitiers,unité (125g),4.19,3.352,caisse (4X125g),16.29,3.258,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-meteorite-33803/
Ermite,"Fromage bleu St Benoit 1,9 kg",produits-laitiers,"unité (env. 1,9 kg)",29.99,1.578,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-st-benoit-meule-ermite-22279/
Ermite,Fromage bleu St Benoit 230 g,produits-laitiers,"unité (env. 0,23 kg)",33.99,14.778,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-st-benoit-coupe-ermite-22280/
Benedictin,Fromage bleu St Benoît 300 g,produits-laitiers,"unité (env. 0,3 kg)",29.99,9.997,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-st-benoit-coupe-benedictin-10248/
Cambozola,Fromage bleu allemand 150 g,produits-laitiers,unité (150g),5.99,3.993,caisse ,42.99,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-allemand-cambozola-08486/
Cambozola,Fromage bleu allemand 300 g,produits-laitiers,"unité (env. 0,3 kg)",38.99,12.997,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-allemand-coupe-cambozola-13911/
Cambozola,Fromage bleu allemand 300 g,produits-laitiers,"unité (env. 0,3 kg)",38.99,12.997,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-allemand-coupe-cambozola-13911/
Cambozola,"Fromage bleu allemand meule 2,2 kg",produits-laitiers,"unité (env. 2,2 kg)",36.99,1.681,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-allemand-meule-cambozola-13910/
Stilton,Fromage bleu anglais 1 kg,produits-laitiers,unité (env. 1 kg),37.49,3.749,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-anglais-meule-stilton-26686/
Stilton,Fromage bleu anglais 250 g,produits-laitiers,"unité (env. 0,25 kg)",42.49,16.996,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-anglais-coupe-stilton-26687/
Fleuron,Fromage bleu biologique 200 g,produits-laitiers,"unité (env. 0,2 kg)",46.59,23.295,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-biologique-coupe-fleuron-20006/
Castello,Fromage bleu danois 400 g,produits-laitiers,"unité (env. 0,4 kg)",18.47,4.617,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-danois-coupe-castello-37437/
Castello,Fromage bleu danois demi lune 175 g x2,produits-laitiers,unité (350g),9.69,2.769,caisse (8x350g),71.99,2.571,https://www.mayrand.ca/fr/nos-produits/produits-laitiers/fromage/fromage-bleu/fromage-bleu-danois-demi-lune-castello-04518/
