Brand             ,Description                                                       ,Catérogie    ,Format (petit)          ,Prix Total ,Prix unitaire ,Format (grand)   ,Prix Total ,Prix unitaire ,URL
Not available     ,Huîtres Lucky Lime x100                                           ,poissonnerie ,N/A                     ,N/A        ,N/A           ,caisse (100un)   ,130.99     ,1.31          ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/sushi/huitres-lucky-lime-cs--53159/
Not available     ,Huîtres Malpèque x25                                              ,poissonnerie ,unité (25un)            ,12.99      ,0.52          ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/sushi/huitres-malpeques--53145/
Not available     ,Huîtres Malpèques x10                                             ,poissonnerie ,unité (10un)            ,10.99      ,1.099         ,caisse           ,1098.99    ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/sushi/huitres-malpeques--53982/
Not available     ,Huîtres Raspberry Point x100                                      ,poissonnerie ,N/A                     ,N/A        ,N/A           ,caisse (100un)   ,124.99     ,1.25          ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/sushi/huitres-raspberry-ca--52996/
Not available     ,Huîtres Raspberry Point x18                                       ,poissonnerie ,unité (18un)            ,21.99      ,1.222         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/sushi/huitres-raspberry--53003/
Not available     ,Huîtres Trésor du Large x18                                       ,poissonnerie ,unité (18un)            ,24.99      ,1.388         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/sushi/huitres-tresor-du-large--53981/
Artisan de Mer    ,Lasagne aux fruits de mer surgelée 400 g                          ,poissonnerie ,unité (400 g)           ,20.99      ,5.247         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/autre-047bb820/lasagne-fruit-de-mer-artisan-de-mer-54034/
Not available     ,Longe de thon bluefin du Québec                                   ,poissonnerie ,"unité (env. 0,25 kg)"  ,47.99      ,19.196        ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poissons-a-l-arrivage/longe-de--thon-bluefin-qc-un--55105/
Not available     ,Longe de thon bluefin du Québec                                   ,poissonnerie ,"unité (env. 0,25 kg)"  ,47.99      ,19.196        ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poissons-a-l-arrivage/longe-de--thon-bluefin-qc-un--55105/
Not available     ,Mactres de l'arctique sauvages 1 kg                               ,poissonnerie ,unité (env. 1 kg)       ,45.99      ,4.599         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/fruit-de-mer/autres-fruits-de-mer/mactres-de-larticque-sauvage-can-un--53153/
Not available     ,Mahi Mahi frais format économique 600 g                           ,poissonnerie ,"unité (env. 0,6 kg)"   ,17.99      ,2.998         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poissons-a-l-arrivage/mahi-mahi-frais-format-economique--53133/
Not available     ,Merlan entier frais 300 g                                         ,poissonnerie ,"unité (env. 0,3 kg)"   ,8.49       ,2.83          ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poissons-a-l-arrivage/merlan-entier-frais--52970/
Not available     ,Merlan entier nettoyé frais                                       ,poissonnerie ,"unité (env. 0,6 kg)"   ,9.99       ,1.665         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poissons-a-l-arrivage/merlan-entier-nettoye-frais--53017/
Not available     ,Morue panée à la bière surgelée                                   ,poissonnerie ,"unité (env. 0,225 kg)" ,24.99      ,11.107        ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/morue/morue-panee-a-la-biere-un--55110/
Not available     ,Morue salée du Québec                                             ,poissonnerie ,unité (env. 1 kg)       ,43.99      ,4.399         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/morue/morue-sale-qc-un--55113/
Not available     ,Morue salée désossée séchée env. 1 kg                             ,poissonnerie ,unité (env. 1 kg)       ,25.99      ,2.599         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/morue/morue-salee-desossee-sechee---52953/
Not available     ,Moules de  l'île du Prince Édouard 908 g                          ,poissonnerie ,unité (908g)            ,4.99       ,0.55          ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/fruit-de-mer/moule/moules-de-lile-du-prince-edouard--52977/
Atkins et frères  ,Moules fumées Fourchette bleue 650 g                              ,poissonnerie ,unité (650g)            ,30.99      ,4.768         ,caisse (3x650g)  ,87.99      ,4.512         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/fruit-de-mer/moules-fumees-atkins-et-freres-53110/
Océan de saveurs  ,Nori de l'Atlantique Fourchette bleue 15 g                        ,poissonnerie ,unité (15g)             ,9.99       ,66.6          ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/fruit-de-mer/autres-fruits-de-mer/nori-de-latlantique-ocean-de-saveurs-09431/
Océan de saveurs  ,Nori de l'Atlantique en poudre Fourchette bleue 15 g              ,poissonnerie ,unité (15g)             ,9.99       ,66.6          ,caisse (12x15g)  ,93.99      ,52.217        ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/fruit-de-mer/autres-fruits-de-mer/nori-de-latlantique-emiette-ocean-de-saveurs-09429/
Not available     ,Palourdes pasta fraîches 500 g                                    ,poissonnerie ,"unité (env. 0,5 kg)"   ,13.99      ,2.798         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/fruit-de-mer/autres-fruits-de-mer/palourdes-pasta-fraiches--52971/
Not available     ,Pangasius en filet décongelé 200 g                                ,poissonnerie ,"unité (env. 0,2 kg)"   ,7.99       ,3.995         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poissons-a-l-arrivage/pangasius-en-filet-decongele--09988/
Not available     ,Pattes de pieuvre                                                 ,poissonnerie ,unité (env. 1 kg)       ,23.99      ,2.399         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/calamar/pattes-de-pieuvre--53081/
Not available     ,Pavé de flétan Fourchette bleue 200 g                             ,poissonnerie ,"unité (env. 0,2 kg)"   ,59.99      ,29.995        ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poissons-a-l-arrivage/filet--de-fletan--51906/
Atkins et frères  ,Pavé de saumon fumé frais 135 g                                   ,poissonnerie ,unité (135g)            ,6.99       ,5.178         ,caisse (10x135g) ,64.99      ,4.814         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/saumon/pave-de-saumon-fume-frais-atkins-et-freres-53090/
SeaDNA            ,Pepperettes de loup-marin Fourchette bleue 65 g x2                ,poissonnerie ,"unité (env. 0,13 kg)"  ,51.69      ,39.762        ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/autre-047bb820/peperrette-de-loup-marin-un-seadna-55458/
Not available     ,Pieuvre                                                           ,poissonnerie ,unité (env. 1 kg)       ,26.99      ,2.699         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/calamar/pieuvre-t2--53080/
Artisan de Mer    ,Pieuvre marinée surgelée 150 g                                    ,poissonnerie ,unité (150 g)           ,13.49      ,8.993         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/autre-047bb820/pieuvre-marinee-artisan-de-mer-54035/
Aurora            ,Pâte d'anchois 56 g                                               ,poissonnerie ,unité (56g)             ,1.99       ,3.554         ,caisse (24x56g)  ,42.99      ,3.199         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poisson-traiteur/pate-danchois-aurora-11998/
Not available     ,Pétoncle décongelé 10/20 200 g                                    ,poissonnerie ,"unité (env. 0,2 kg)"   ,44.07      ,22.035        ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/petoncle/petoncle-deconglee-1020--43769/
Not available     ,Pétoncles du Québec 10/25 Fourchette bleue                        ,poissonnerie ,"unité (env. 0,2 kg)"   ,66.99      ,33.495        ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/petoncle/petoncle-1025-fr-quebec-un--51909/
Atkins et frères  ,Pétoncles fumés Fourchette bleue 227 g                            ,poissonnerie ,unité (227g)            ,22.99      ,10.128        ,caisse (10x227g) ,210.99     ,9.295         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/petoncle/petoncle-fume-atkins-et-freres-53111/
Not available     ,Queues de homard du Québec surgelées 5/6 oz x2                    ,poissonnerie ,"unité (env. 0,13 kg)"  ,74.99      ,57.685        ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/fruit-de-mer/homard/queue-de-homard-qc-5-6-on--53140/
Not available     ,Queues de homard surgelées du Québec 4/5 oz x2                    ,poissonnerie ,"unité (env. 0,5 kg)"   ,71.99      ,14.398        ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/fruit-de-mer/homard/queue-de-homard-qc-4-5-on--53142/
Atkins et frères  ,Rillettes de crabe fumées Fourchette bleue 120 g                  ,poissonnerie ,unité (120g)            ,5.69       ,4.742         ,caisse (10x120g) ,52.99      ,4.416         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/fruit-de-mer/crabe/rillettes-de-crabe-fume-atkins-et-freres-53100/
Atkins et frères  ,Rillettes de homard fumées  120 g                                 ,poissonnerie ,unité (120g)            ,5.69       ,4.742         ,caisse (10x120g) ,52.99      ,4.416         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/fruit-de-mer/homard/rillettes-de-homard-fume-atkins-et-freres-53098/
SeaDNA            ,Rillettes de loup-marin Fourchette bleue 1 kg                     ,poissonnerie ,unité (env. 1 kg)       ,28.5       ,2.85          ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/autre-047bb820/rillettes-de-loup-marin-un-seadna-55460/
Groix Nature      ,Rillettes de maquereau au poivre de Sechuan 100 g                 ,poissonnerie ,unité (100g)            ,6.99       ,6.99          ,caisse (6X100g)  ,36.99      ,6.165         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poisson-traiteur/rillettes-de-maquereau-au-poivre-de-sechuan-groix-nature-28045/
Groix Nature      ,Rillettes de saumon 100 g                                         ,poissonnerie ,unité (100g)            ,7.99       ,7.99          ,caisse (6X100g)  ,42.99      ,7.165         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poisson-traiteur/rillettes-de-saumon-groix-nature-28044/
Atkins et frères  ,Rillettes de saumon fumées à la coriandre 120 g                   ,poissonnerie ,unité (120g)            ,4.59       ,3.825         ,caisse (10x120g) ,43.99      ,3.666         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/saumon/rillettes-de-saumon-fume-coriandre-atkins-et-freres-53099/
Groix Nature      ,Rillettes de thon blanc Germon 100 g                              ,poissonnerie ,unité (100g)            ,7.99       ,7.99          ,caisse (6X100g)  ,42.99      ,7.165         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poisson-traiteur/rillettes-de-thon-blanc-germon-groix-nature-28043/
Atkins et frères  ,Rillettes de truite et crevettes fumées 120 g                     ,poissonnerie ,unité (120g)            ,5.49       ,4.575         ,caisse (10x120g) ,52.99      ,4.416         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/truite/rillettes-de-truite-et-crevettes-fumees-atkins-et-freres-53101/
Artisan de Mer    ,Risotto aux champignons surgelé 500 g                             ,poissonnerie ,unité (500 g)           ,13.49      ,2.698         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/autre-047bb820/risotto-champignons-artisan-de-mer-54036/
Artisan de Mer    ,Risotto aux escargots et pesto surgelé 500 g                      ,poissonnerie ,unité (500 g)           ,13.49      ,2.698         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/autre-047bb820/risotto-escargot-et-pesto-artisan-de-mer-54038/
Artisan de Mer    ,Risotto aux fruits de mer surgelé 500 g                           ,poissonnerie ,unité (500 g)           ,23.99      ,4.798         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/autre-047bb820/risotto-fruit-de-mer-artisan-de-mer-54039/
Artisan de Mer    ,Risotto safran et chorizo surgelé 500 g                           ,poissonnerie ,unité (500 g)           ,13.49      ,2.698         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/autre-047bb820/risotto-safran-et-chorizo-artisan-de-mer-54040/
Artisan de Mer    ,Risotto à l'encre seiche 500 g                                    ,poissonnerie ,unité (500 g)           ,13.49      ,2.698         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/autre-047bb820/risotto-a-lencre-seiche-artisan-de-mer-54037/
Not available     ,Rôti de saumon farci crevettes et fromage 800 g                   ,poissonnerie ,"unité (env. 0,8 kg)"   ,28.64      ,3.58          ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/saumon/roti-de-saumon-farci-crevettes-et-fromage--53047/
Not available     ,Rôti de saumon farci épinard et fromage 800 g                     ,poissonnerie ,"unité (env. 0,8 kg)"   ,28.64      ,3.58          ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/saumon/roti-de-saumon-farci-epinard-et-fromage--53046/
Atkins et frères  ,Rôti de saumon fumé à chaud frais 135 g                           ,poissonnerie ,unité (135g)            ,6.99       ,5.178         ,caisse (20x135g) ,129.99     ,4.814         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/saumon/roti-de-saumon-fume-a-chaud-frais-atkins-et-freres-53092/
Mayrand CHEF      ,Sabot à huître                                                    ,poissonnerie ,unité (UN)              ,13.99      ,13.99         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/autre-047bb820/sabot-a-huitre-mayrand-chef-55106/
Not available     ,Salade au simili crabe épicée 200 g                               ,poissonnerie ,"unité (env. 0,2 kg)"   ,17.99      ,8.995         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poisson-traiteur/salade-de-simili-crabe-epice--53053/
Not available     ,Salade d'algues assaisonnée 300 g                                 ,poissonnerie ,"unité (env. 0,3 kg)"   ,16.51      ,5.503         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poisson-traiteur/salade-dalgues-assaisonnees--53048/
Not available     ,Salade de goberge et légumes                                      ,poissonnerie ,"unité (env. 0,5 kg)"   ,11.0       ,2.2           ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poisson-traiteur/salade-de-goberge-et-legumes--53052/
Not available     ,Salade de moules et poivrons piquante 300 g                       ,poissonnerie ,"unité (env. 0,3 kg)"   ,13.21      ,4.403         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poisson-traiteur/salade-de-moules-et-poivrons-piquants--53050/
Not available     ,Salade mélangée de la mer 300 g                                   ,poissonnerie ,"unité (env. 0,3 kg)"   ,13.21      ,4.403         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poisson-traiteur/salade-melange-de-la-mer--53051/
SeaDNA            ,Saucisses de loup-marin Fourchette bleue 225 g x2                 ,poissonnerie ,"unité (env. 0,45 kg)"  ,23.97      ,5.327         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/autre-047bb820/saucisse-de-loup-marin-un-seadna-55462/
Not available     ,Saumon belly searrano 200 g                                       ,poissonnerie ,"unité (env. 0,2 kg)"   ,82.5       ,41.25         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/saumon/saumon-belly-searrano--53058/
Not available     ,Saumon farci crevette fromage 150 g                               ,poissonnerie ,"unité (env. 0,15 kg)"  ,28.64      ,19.093        ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/saumon/saumon-farci-crevette-fromage--52943/
Not available     ,Saumon farci épinard fromage 150 g                                ,poissonnerie ,"unité (env. 0,15 kg)"  ,28.64      ,19.093        ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/saumon/saumon-farci-epinard-fromage--52942/
Fumoir Gosselin   ,Saumon fumé au miel                                               ,poissonnerie ,"unité (env. 0,2 kg)"   ,51.99      ,25.995        ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/saumon/saumon-fume-au-miel-fumoir-gosselin-53088/
Fumoir Gosselin   ,Saumon fumé nature                                                ,poissonnerie ,"unité (env. 0,2 kg)"   ,45.99      ,22.995        ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/saumon/saumon-fume-nature-fumoir-gosselin-53089/
Not available     ,Saumon fumé non tranché                                           ,poissonnerie ,unité (env. 1 kg)       ,35.99      ,3.599         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/saumon/saumon-fume-froid-ntranche-kg--53072/
Fumoir St Antoine ,Saumon fumé tranché 120 g                                         ,poissonnerie ,unité (120g)            ,10.99      ,9.158         ,caisse (10x120g) ,105.99     ,8.832         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poisson-traiteur/saumon-fume-tranche-fumoir-st-antoine-34411/
Fumoir St Antoine ,Saumon fumé tranché 85 g                                          ,poissonnerie ,unité (85g)             ,7.99       ,9.4           ,caisse (12x85g)  ,89.99      ,8.823         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poisson-traiteur/saumon-fume-tranche-fumoir-st-antoine-34410/
Atkins et frères  ,Saumon fumé à froid de l'Atlantique 250 g                         ,poissonnerie ,unité (250g)            ,14.39      ,5.756         ,caisse (15x250g) ,199.99     ,5.333         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/saumon/saumon-fume-atlantique-fume-a-froid-250g-atkins-et-freres-53104/
Atkins et frères  ,Saumon fumé à froid de l'Atlantique 70 g                          ,poissonnerie ,unité (70g)             ,4.59       ,6.557         ,caisse (15x70g)  ,65.99      ,6.285         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/saumon/saumon-fume-atlantique-fume-a-froid-70g-atkins-et-freres-53103/
Fumoir Gosselin   ,Saumon fumé à l'érable                                            ,poissonnerie ,"unité (env. 0,2 kg)"   ,51.99      ,25.995        ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/saumon/saumon-fume-a-lerable-fumoir-gosselin-53087/
Not available     ,Saumon serrano décongelé 85 g                                     ,poissonnerie ,unité (85g)             ,6.49       ,7.635         ,caisse           ,77.89      ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/saumon/saumon-searrano-decongele--53059/
Sea Deli          ,Simili de crabe effiloché 908 g                                   ,poissonnerie ,unité (908g)            ,9.49       ,1.045         ,caisse (12x908g) ,99.99      ,0.918         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poisson-traiteur/simili-crabe-effiloche-908g-sea-deli-21214/
Not available     ,Sébaste frais format économique 600 g                             ,poissonnerie ,"unité (env. 0,6 kg)"   ,12.99      ,2.165         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poissons-a-l-arrivage/sebaste-de-louest-frais-format-economique--54008/
Krinos            ,Tartinade de caviar de carpe style grec 330 g                     ,poissonnerie ,unité (330g)            ,5.19       ,1.573         ,caisse (12X330g) ,56.19      ,1.419         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poisson-traiteur/tartinade-de-caviar-de-carpe-style-grec-krinos-34112/
Not available     ,Tilapia rouge entier frais 450 g                                  ,poissonnerie ,"unité (env. 0,45 kg)"  ,13.99      ,3.109         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poissons-a-l-arrivage/tilapia-rouge-entier-frais---54555/
Fumoir Gosselin   ,Trimures de saumon fumé à chaud surgelées                         ,poissonnerie ,"unité (env. 0,5 kg)"   ,29.99      ,5.998         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/saumon/trimure-de-saumon-fume-a-chaud-fumoir-gosselin-50049/
Not available     ,Truite arc-en-ciel entière 450 g                                  ,poissonnerie ,"unité (env. 0,45 kg)"  ,15.41      ,3.424         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/truite/truite-arc-en-ciel-entiere-fraiche--52965/
Fumoir St Antoine ,Truite fumée tranchée 120 g                                       ,poissonnerie ,unité (120g)            ,10.99      ,9.158         ,caisse (10x120g) ,105.99     ,8.832         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poisson-traiteur/truite-fumee-tranchee-fumoir-st-antoine-34413/
Fumoir St Antoine ,Truite fumée tranchée 85 g                                        ,poissonnerie ,unité (85g)             ,7.99       ,9.4           ,caisse (12x85g)  ,90.99      ,8.921         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poisson-traiteur/truite-fumee-tranchee-fumoir-st-antoine-34412/
Pur Mer           ,Turbot mariné 130 g                                               ,poissonnerie ,unité (130g)            ,6.49       ,4.992         ,caisse (12x130g) ,73.99      ,4.743         ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poissons-a-l-arrivage/turbott-marine-pur-mer-53114/
SeaDNA            ,Viande fumée de loup-marin Fourchette bleue 2 kg                  ,poissonnerie ,unité (env. 1 kg)       ,60.99      ,6.099         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/autre-047bb820/viande-fume-de-loup-marin-un-seadna-55464/
Not available     ,Vivaneau rouge entier frais 400 g                                 ,poissonnerie ,"unité (env. 0,4 kg)"   ,22.49      ,5.622         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poissons-a-l-arrivage/vivaneau-rouge-entier-frais--52945/
Océan de saveurs  ,Wakamé de l'Atlantique Fourchette bleue 35 g                      ,poissonnerie ,unité (35g)             ,9.99       ,28.543        ,caisse (12x35g)  ,93.99      ,22.379        ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/fruit-de-mer/autres-fruits-de-mer/wakame-de-latlantique-ocean-de-saveurs-09428/
Océan de saveurs  ,Wakamé de l'Atlantique Fourchette bleue 35 g                      ,poissonnerie ,unité (35g)             ,9.99       ,28.543        ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/fruit-de-mer/autres-fruits-de-mer/wakame-de-latlantique-ocean-de-saveurs-09430/
Not available     ,Éperlan entier frais                                              ,poissonnerie ,unité (env. 1 kg)       ,12.99      ,1.299         ,N/A              ,N/A        ,N/A           ,https://www.mayrand.ca/fr/nos-produits/poissonnerie/poissons-a-l-arrivage/eperlan-entier-frais--52958/
