Brand,Description,Catérogie,Format (petit),Prix Total,Prix unitaire,Format (grand),Prix Total,Prix unitaire,URL
Vitrex,Assiette rectangulaire en porcelaine 7''x3'',article-de-cuisine,unité (1un),2.79,2.79,caisse (48un),109.99,2.291,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-rectangulaire-en-porcelaine-7x3-vitrex-49393/
Vitrex,Assiette rectangulaire en porcelaine 7''x3'',article-de-cuisine,unité (1un),2.79,2.79,caisse (48un),109.99,2.291,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-rectangulaire-en-porcelaine-7x3-vitrex-49393/
Vitrex,Assiette rectangulaire luna 8x5,article-de-cuisine,unité (1un),3.29,3.29,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-rectangulaire-luna-8x5-vitrex-21281/
Vitrex,Assiette ronde specialité 10,article-de-cuisine,unité (1un),6.99,6.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-ronde-specialite-10-vitrex-21279/
Vitrex,Assiette ronde specialité 10,article-de-cuisine,unité (1un),6.99,6.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-ronde-specialite-10-vitrex-21279/
Vitrex,"Assiette ronde à bord mince en porcelaine 9,5",article-de-cuisine,unité (1un),2.99,2.99,caisse (24X1un),59.99,2.5,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-ronde-a-bord-mince-en-porcelaine-95-vitrex-38533/
Trudeau,Assiette à dessert Parma 20 cm,article-de-cuisine,unité (1un),3.49,3.49,caisse (24x1un),66.99,2.791,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-a-dessert-parma-20-cm-trudeau-26209/
Ski,Assiette à dîner 10.5,article-de-cuisine,unité (1un),2.69,2.69,caisse (18un),37.99,2.111,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-a-diner-10.5-ski-49387/
Adamo,"Assiette à dîner 27 cm / 10,6 ''",article-de-cuisine,unité (1un),3.99,3.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-a-diner-27cm-adamo-29025/
Trudeau,Assiette à dîner Parma 27 cm,article-de-cuisine,unité (1un),3.99,3.99,caisse (24x1un),73.99,3.083,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-a-diner-parma-27-cm-trudeau-26210/
Safdie,"Assiette à dîner carrée 26 cm / 10,2''",article-de-cuisine,unité (1un),8.99,8.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-a-diner-carree-26cm-safdie-29969/
Browne,"Assiette à dîner en porcelaine Palm 10,4 / 26,4 cm",article-de-cuisine,unité (1un),3.99,3.99,caisse (12X1un),42.99,3.583,https://www.mayrand.ca/fr/nos-produits/article-de-cuisine/vaisselle/assiette/assiette-a-diner-porcelaine-palm-104--264-cm-browne-24653/
